time,open,high,low,close,volume
1785924000,4151.67,4151.67,4151.67,4151.67,2.64194271
1785927600,4179.99,4179.99,4179.99,4179.99,12.34506259
1785931200,4178.69,4178.69,4178.69,4178.69,50.44666836
1785934800,4194.60,4194.60,4194.60,4194.60,32.06603705
1785938400,4235.08,4235.08,4235.08,4235.08,87.90315305
1785942000,4224.62,4224.62,4224.62,4224.62,67.38535631
1785945600,4233.08,4233.08,4233.08,4233.08,12.17041775
1785949200,4241.13,4241.13,4241.13,4241.13,104.07046868
1785952800,4252.55,4252.55,4252.55,4252.55,14.58828337
1785956400,4237.49,4237.49,4237.49,4237.49,10.36397308
1785960000,4238.26,4238.26,4238.26,4238.26,15.51634798
1785963600,4239.74,4239.74,4239.74,4239.74,16.41773726
1785967200,4240.23,4240.23,4240.23,4240.23,28.65488373
1785970800,4266.25,4266.25,4266.25,4266.25,37.41283259
1785974400,4288.67,4288.67,4288.67,4288.67,41.43406802
1785978000,4279.69,4279.69,4279.69,4279.69,7.98092707
1785981600,4268.95,4268.95,4268.95,4268.95,45.56108594
1785985200,4257.78,4257.78,4257.78,4257.78,3.76833383
1785988800,4254.38,4254.38,4254.38,4254.38,17.29997705
1785992400,4258.81,4258.81,4258.81,4258.81,11.02015636
1785996000,4247.14,4247.14,4247.14,4247.14,1.03478286
1785999600,4253.95,4253.95,4253.95,4253.95,7.44972390
1786003200,4270.56,4270.56,4270.56,4270.56,2.00448866
1786006800,4265.51,4265.51,4265.51,4265.51,29.40247468
1786010400,4263.58,4263.58,4263.58,4263.58,33.63128580
1786014000,4256.39,4256.39,4256.39,4256.39,34.24568404
1786017600,4244.00,4244.00,4244.00,4244.00,18.00766023
1786021200,4260.82,4260.82,4260.82,4260.82,44.53274012
1786024800,4262.11,4262.11,4262.11,4262.11,4.07908547
1786028400,4229.20,4229.20,4229.20,4229.20,8.56827437
1786032000,4236.22,4236.22,4236.22,4236.22,28.91677848
1786035600,4240.73,4240.73,4240.73,4240.73,1.66672148
1786039200,4235.77,4235.77,4235.77,4235.77,3.65148704
1786042800,4239.05,4239.05,4239.05,4239.05,5.62030024
1786046400,4233.85,4233.85,4233.85,4233.85,1.41510127
1786050000,4233.89,4233.89,4233.89,4233.89,30.65336270
