time,open,high,low,close,volume
1785402000,64209.1,64535.5,64184.8,64476.4,63.09314052
1785405600,64476.5,64532.9,64474.0,64486.0,13.66169608
1785409200,64486.0,64779.9,64451.1,64695.4,67.81257121
1785412800,64695.5,64924.3,64695.5,64842.9,62.05063345
1785416400,64842.9,65078.5,64613.1,64972.4,164.52083607
1785420000,64972.4,64972.4,64546.8,64617.8,105.38028267
1785423600,64617.8,64809.7,64533.2,64659.7,37.00119426
1785427200,64659.8,64894.1,64652.9,64758.1,63.51709658
1785430800,64758.2,64915.2,64704.4,64811.0,49.34585524
1785434400,64811.0,64830.0,64616.6,64638.7,31.09561456
1785438000,64638.8,64852.7,64637.7,64742.9,43.33191827
1785441600,64742.9,64875.0,64704.4,64711.8,38.45218247
1785445200,64710.1,64744.7,64646.5,64669.7,29.88185119
1785448800,64669.7,64947.3,64614.9,64787.9,59.65838652
1785452400,64787.9,65000.0,64681.7,64723.0,49.26362743
1785456000,64723.0,64839.9,64625.5,64666.8,29.91282588
1785459600,64666.8,65369.8,64436.0,64502.9,246.75484608
1785463200,64502.9,64524.6,64158.7,64221.5,162.58228576
1785466800,64221.5,64367.1,64121.7,64299.3,60.85831206
1785470400,64299.3,64367.2,64175.0,64235.6,23.53335809
1785474000,64235.6,64347.9,64214.5,64304.8,15.84021146
1785477600,64304.8,64436.9,64149.3,64192.4,11.43907663
1785481200,64171.5,64178.9,63820.8,63890.4,103.93356081
1785484800,63890.4,63907.9,63750.7,63770.0,37.82105455
1785488400,63770.1,63776.0,63600.0,63646.2,67.39337500
1785492000,63646.2,63882.9,63560.0,63851.7,70.01346398
1785495600,63851.7,63940.3,63718.5,63732.6,55.66849488
1785499200,63732.7,63762.0,63548.1,63680.0,74.27682299
1785502800,63680.0,63766.4,63200.0,63204.1,198.05521078
1785506400,63204.1,63243.0,62344.0,62605.7,339.78625489
1785510000,62605.8,62676.1,62400.0,62643.0,217.41281255
1785513600,62643.1,62861.4,62602.7,62803.4,56.32670352
